domain,label
salecarry.com,0
nuahbomitod.ddns.net,1
idknlf.tv,1
usafmarathon.com,0
vulkbwzjmg.tv,1
servedgilbert.wtf,1
mbcaldflbdmckffa.org,1
parselsorgulama.gen.tr,0
nigeriamedj.com,0
xwtzobrmo.com.br,1
tractable.io,0
lxfekapufow.com,1
dkrurkn.cc,1
uggadgets.com,0
pishro-rayane.ir,0
pilcanwe.ru,1
yplwastahmpjvtxfq.pw,1
atgj.net,0
vraboti.se,0
guasavemp3.com,0
wfbvillage.org,0
agilevelocity.com,0
relite.io,0
penxhru.mooo.com,1
asfubiarkuamo.ddns.net,1
biw31rutkpwy2voc8s.net,1
hsdyn.com,0
rosalindphilp.com.au,0
airlinecarryaccountscale.com,1
dvb-t2-umstellung.at,0
shjuovpp.com,1
pxkhtpyufnby.com,1
helmykkediri.com,0
wucy8uo2wy82.org,1
curingo.com,0
jfulslmuuujm.com,1
pqfuusekck.com,1
bnzv.com.jm,1
riskmadeinwarsaw.com,0
cinemdi.com,1
derrwpsasaui.com,1
primeraplus.com.mx,0
eltcgpyyulnviahsztm.com,1
amateur-couples.tumblr.com,0
vcfeedback.com,0
bioskop138.com,0
fmtc.co.nz,1
wtehkxchchao.co.uk,1
australiacheck.com,0
biteseparateprintdigresolve.com,1
asianhardtube.com,0
punchcardmailer.com,0
o6w8ity8opoba0qps050o03.ddns.net,1
web001.ch,0
etdzjygrexlvjuiyctlwkwk17n50e41cwn50.ru,1
cx500forum.com,0
vanitybydesign.com.au,0
searchprovider.org,0
ledpoint.it,0
alphatc.co.jp,0
placebookmark.xyz,0
khviebhnpmepr.com,1
oqbqbwavexoze31irbtgqh24b68pyf22dtf12.org,1
bcfc-online.com,0
axwawaafri.ddns.net,1
nomaberusole.ddns.net,1
txumyqrubwutbb.cc,1
izzit.org,0
etbu.edu,0
jpfpjolna.com,1
tstransco.in,0
typujemy.pl,0
vxiitvnvylposrnps.com,1
xubvnkiychfw.tv,1
so1.co,0
xbiuashsrp.com,1
iheva2183hwhsnibwfw.ddns.net,1
teenymix.site,0
ibqfdbykxydvbd.to,1
catawbacountync.gov,0
uniqueps.co.kr,0
cewumsur.com,1
boniwyk.info,1
bhojpurixp.com,0
somrvw.cc,1
bluestep.net,0
englishpedia.net,0
keicoqga.ru,1
qoqbeopi.ru,1
pneumatiky-skladem.cz,0
instrumentalsfree.com,0
samsoniteindia.com,0
pomtamenindulgentiarum.com,1
gmt-architekten.ch,0
myschoolapps.com,0
perfectvpn.net,0
unions-providers.cn,1
classecontabil.com.br,0
azine.kr,0
xudikur.info,1
gqmkwiaoecgioees.org,1
southoctober.net,1
m270ons6els03dcb34sj14e.ddns.net,1
makevif.info,1
habetpecuucelum.com,1
ydy020.net,0
tjavranlbsgy.com,1
orsiniemidio.it,0
wmyaesiugkeq.net,1
gicaslafi.com,1
vilgirhu.ru,1
kygccyuiuwoqguoo.org,1
info-tpe.fr,0
lsvd.de,0
fdadlbmbafacedka.online,1
withinpower.net,1
hit-texas.com,0
puvypug.info,1
dominatrix-chat-city.com,0
songtuesday.net,1
sportswearable.net,0
maeremisremiperinte.com,1
dailycdr.com,0
virilbooster.com,0
armpitslover7.tumblr.com,0
7rgv1hiv3li8ytwp3p5.ddns.net,1
dynamicresume.in,0
dnsdehnb.ir,1
wnsvansjqgjqlcc.net,1
courstechinfo.be,0
emakeup.ir,0
rionncnwbe.com,1
guaficet.ddns.net,1
higafluh.com,1
xpkct.com.gl,1
xgbjvkogtfednprc.com,1
chasecricket.co.uk,0
o72fgzr1d5jhajgtuc.biz,1
teckspark.com,0
huset-la.myshopify.com,0
adultmovies.ml,0
maisongodillot.com,0
concesvanaeuangelium.com,1
e21cn.com,0
hnmylhxtwcnw.xyz,1
gamewakeradioretirecharge.com,1
rest-sova.cz,0
guoth34p52d50l18cukxg43hzktiqnrnug23iv.biz,1
iban.in,0
vicokomu.info,1
caricatura-ta.ro,0
porsana.com,0
omyycscbmccl.com,1
subtitle.website,0
officiallyjd.com,0
kwsuspension.de,0
kcsymphony.org,0
wmnoegeopffxzyqukde.com,1
lesbico.net,0
3b7xwvsvcbe4udadq6kn14q.ddns.net,1
gravuresurbijoux.com,0
amd.gov.in,0
sentsin.com,0
miykaa.livejournal.com,0
gamingslots.com,0
cugmhp.org,0
methodcash.com,0
acvp.org,0
casanova.audio,0
concursovirtual.com.br,0
jsluyr.tv,1
eakkdkkpopwx.org,1
shtong.gov.cn,0
garrett-moving.net,0
armyacademy.ro,0
sdpeyqrxhghcivy.biz,1
charli-italy.tumblr.com,0
kampanyavadisi.com,0
cc222.com,0
campaigncostdisappointed.com,1
michaelcrump.net,0
animatics.com,0
cioceqcoouoiuwwe.org,1
nnfile.net,0
cyaufsiugkeq.info,1
edyxi03j7ry4k27.ddns.net,1
ongig.com,0
wgswuptqsgqdygig.us,1
laguiainmobiliaria.com.mx,0
syoisioi8uga.top,1
standingvoice.org,0
politicheagricole.gov.it,0
lyrelox.info,1
nsscttyhifcj.biz,1
whalekept.eu,1
subcyqpgrsnk.in,1
llexeter.co.uk,0
besa.ao,0
clipper28.com,0
domex.do,0
i2kay.co,0
ficlimxcsscmary.com,1
wlaecrecniqigqh.info,1
lordraise.net,1
cawefdir.com,1
pyptgxurgxoyy.net,1
playdraft.com,0
teamalkaviva.com,0
qcokbjcfksor.ru,1
ecigasuiwcymao.net,1
instanab.ir,0
veooz.com,0
ezrmiqtcvq.com,1
troydelivers.xyz,1
avcen.net,0
risingeagles.mobi,0
recercaenaccio.cat,0
orient-silicone-hose.com,0
cegoflacgif.com,1
oltretata.it,0
metrotraintimings.com,0
dxpah.com.gl,1
naijaerotic.com,0
tgbtrtbdoflnhi.com,1
scstock.com,0
bigbigman.com,0
xtfunilmytab.ir,1
lyxaluja.info,1
igmgq068q46s.top,1
theinfinitemix.com,0
guitarforbeginners.com,0
easydata.pt,0
ndschorverband.de,0
plancareer.org,0
dnagdlnxwdxrekyhlk.com,1
ntirfyitgqkviql18hxmvkwhveqbzm49hu.info,1
yskfpdhr.ru,1
raghunathsinghtyagi.blogspot.in,0
staugustin.de,0
tuldejmxyuvy.ru,1
whndtnqaadejmw.com,1
scmunwbfyryjwsdsx.com,1
isorgemsa.com,1
spyware-covered.pl,1
zxfrqyfavp.com,1
youtubic.ru,0
lapalomahoy.uy,0
praxis-dr-daffinger.de,0
aroundnature.ru,0
iqpmasuiwcymao.info,1
apachepokerchips.com,0
gksbzzbsgy.cc,1
ctiswadsholapet.org,1
isanok.pl,0
cibtp-grandest.fr,0
macone.vn,0
redbarradio.net,0
greekgamingsyndicate.com,0
immobiliarebotto.it,0
trustmark.com,0
bynfxwndyhpjeozonvzxtugxg.com,1
meile.com,0
phonenoninestimabile.com,1
ebawufkyumoqekgn.eu,1
luxkabeh.ru,1
fulucgifsu.com,1
uoemsyswiqmukyie.org,1
aclav.com,0
cedarpoint.com,0
niqodoks.ru,1
ewagdwiugkeq.info,1
lqymhvluciovwp.co.uk,1
winkeler-bau.de,0
mentalcurrency.com,0
institute-london.co.uk,0
nvpg8a6axus5ek2hjs.biz,1
qd2rhg3xwrfhebo52l.biz,1
avactis.com,0
siquando.de,0
tanechka-s.livejournal.com,0
manuelstore.it,0
ibusmedia.com,0
v-stella.com,0
arlingtonanatomy.wikispaces.com,0
faqewebi.com,0
usukigkgsakicume.org,1
saludnqn.gob.ar,0
theequitykicker.com,0
xudoqyr.info,1
hxhgttbapk.com,1
safanwacesd.com,1
gdson.net,0
googansquad.myshopify.com,0
0y4iceku86s2.net,1
blacksails.su,0
rjgqrrbydhuda.ru,1
5x7fwte2gdmdox5fgj7.ddns.net,1
ygjjniorguonm.com,1
yauusoskycmaemuw.org,1
serovital.com,0
ybtfdxwtknbcys.in,1
gp54qdebc6krgp7.ddns.net,1
lemonsforlulu.com,0
ppr.pl,0
mpnqtgfqbex.com,1
robertprojectpromptamta.com,1
heckifiknowcomics.com,0
qegul.eu,1
pelican-style.ru,0
puryxuv.com,1
iqeyygyoyksyuwcu.org,1
urca.br,0
mpacsports.com,0
catharinephilomena.net,1
yrwchmekwixogic.biz,1
bilforum.biz,0
cyixetf32m49gycvd30crp62bqcsl58hzivhz.biz,1
laresonline.pt,0
profe-alexz.blogspot.com,0
labicard.com,0
summarynotified.id,1
timpanisticks.com,0
simplycooking.lv,1
filsihux.ru,1
bholuvghqjyvlgjk.com,1
cinemascore.com,0
data-tw.com,0
9yaocn.com,0
sms-activate.ru,0
gmg2o2ki4q0y.top,1
fooldot.com,0
u6s676w8gpm8cng.ddns.net,1
structured-data.org,0
mosuruslugi.ru,0
3gpxxx.blogspot.co.id,0
refugeesfutures.jp,1
jjidc.com,0
pendr.co.kr,0
emotions.space,0
vihezuk.net,1
pointblank.ru,0
cewoflurn.com,1
rjyorryv.com,1
saintmarksschool.com,0
aeooyusokwamcwmk.org,1
mmtxeubvokmq.biz,1
mastopatiya.com,0
ekmans.yi.org,1
swhwvwyhyodnwlte.eu,1
odsitongur.com,1
presentesopinaripapampen.com,1
bamuxuni.ru,1
kccdebdcakaeakdc.com,1
mybroswbckiff.ru,1
kdnuubhltkc.net,1
akchalupa.cz,0
zugunder.com,0
cirgizwshjvdyndzlnvivd.ru,1
umnet.com,0
ilunionhotels.com,0
javbraze.com,0
capitalmistakespiteleague.com,1
knihobudka.cz,0
wvuflnvomfq.dyndns.org,1
catherinepickering.net,1
eiyykyggmwukgkug.org,1
electronica-media.de,0
lwfbycfkjpefjejpmdafc.so,1
isucnutsa.com,1
xxggoowjswgg.pw,1
hkfvyuxzxdvxjfwe.com,1
wwxmsyhmtoaf.co.uk,1
themaoptical.com,0
kanizsarehab.hu,0
cgopsihakbka.jp,1
lor-prostuda.ru,0
business-school-international.ru,0
617.co.kr,0
umin.jp,0
politics.co.ke,0
ptonthenet.com,0
whiosphedghi.com,1
lvnbxxltmfcc.biz,1
aleshteraki.net,0
n10eqg23b68gyhwdxe41bucrpvb28muoxh54p52.net,1
bocharik.livejournal.com,0
mtpiomnansnan.cc,1
noteyuva.ga,0
ilmrmxu270u4kvm2qra.ddns.net,1
ecdbmffmoabffbac.co.uk,1
rjpqfyguh.com,1
ixooiqye.com,1
skwamogwgcqccggc.org,1
enlocker.eu,0
pxfkfgvfcbbjfbnq.eu,1
biketo.com,0
wwqnvmujo2uzxk1iix.com,1
stodvwmb.com,1
clubcisco.ro,0
revuegestion.ca,0
fdamcmbdnokecnof.co,1
rouhfoteupoxu.ddns.net,1
ugm-tc.org,0
gmpa.fr,0
vbhqvlt.com,1
mature-fuck-videos.com,0
hpd-gr.ch,0
trabalheseusonho.com.br,0
nodiaylmrcyyubhx.eu,1
wbtahddcsldefiobo.com,1
soqafils.ru,1
8soas1e2fblisp2an8.biz,1
adler-lacke.com,0
cyvxqgilws.com,1
singaporeautos.net,0
teachers-pike.cm,1
iplhvgnqcnbyhwxsdn.com,1
usjdwfalbdwp.com,1
markovka.pp.ua,0
thecompanywarehouse.co.uk,0
rqucswhnjyfmybbcuvaix.ki,1
qvw0e0m0gp1vghors87.ddns.net,1
scc-csc.ca,0
sgvsvrchsxntuixp.eu,1
madworm.org,0
djtujkntbeljjfqs.eu,1
alexandriaanthonyson.net,1
aliklil.com,0
askaprice.com,0
equipowads.com,0
uaaap.blogspot.com.es,0
alorsvoila.com,0
tulrike.be,0
ndnldfdabkbalela.eu,1
iteach.jp,0
frcc.us,0
mojbecej.rs,0
ixbedilauwakur.ddns.net,1
ocykiaammsweeisa.org,1
dlychhmu.com,1
lennox.com,0
bonvancctv.com,0
perfectforms.com,0
pwmngzxkee.com,1
ivpunyfqbex.org,1
faeloedkecalkbal.website,1
hkedu.sh.cn,0
pressure-pro.com,0
gamingsociety.pl,0
intelsysco.ir,0
drgjuig.pk,1
groomershop.pl,0
plastimo.com,0
kelumehoxoug.ddns.net,1
qhglimiqvyxw.biz,1
centraldopilates.blogspot.com.br,0
static-indication.mx,1
informata.com,0
deppon.com,0
thecinemasnob.com,0
zuavaxhmc.ag,1
2277r.com,0
maraskaski.gov.tr,0
myboltv.net,0
findingclarity.ca,0
3tmdmjk0ip7lmp3.ddns.net,1
cnnmlrgakt.com,1
schroleconnect.com,0
filetrap.pw,0
ghoststop.com,0
threehurt.net,1
loesdau.de,0
faddfeeknffablne.com,1
jvgiaaxve.tv,1
ptcoxwjvbw.com,1
gateau-au-yaourt.info,0
snynsjgxwdo0grg.ddns.net,1
pleteni-navody.eu,0
mundoperro.net,0
jfsla.org,0
eowvuuqs.mn,1
tbyabzmgpe.com,1
arnascivico.it,0
gucq0moqc24y.net,1
eurkdirhhlfy.biz,1
topdesignmag.com,0
bpyrbyppxxxk.us,1
1vcv5ds6snkv7fifw2qt1bi.ddns.net,1
md2013.com,0
aeromodelismovirtual.com,0
zylofonmediaonline.com,0
airflowapp.com,0
trdbwyhimvlpxbyl.eu,1
kevapunivor.eu,1
7tohwboxmlc2o81.ddns.net,1
infosol.com,0
vardisc.com,0
manifestation3g.com,0
ul4o1dgckywpv4jcud.net,1
64ycygi8uwa0.net,1
udalekuak.eus,0
aeltc.com,0
dcecldfnfbcbdbnb.co.uk,1
misahgotde.com,1
udduunekre.ddns.net,1
leglerhuette.ch,0
brothernerveplacebringconsult.com,1
fomojomo.ru,0
libramemoria.com,0
kariwwlqgw.net,1
techno-import.fr,0
teknokibo.com,0
formosacovers.com,0
yonahsqvnlvud.com,1
kimberleyeglantine.net,1
casual-dine.com,0
obsplhzppj.com,1
emqucqyaiqqmqmku.org,1
jubong.net,0
tahe.es,0
peqetjvvtmjr.biz,1
aosmeasdjrwu.com,1
dukoqnuc.ru,1
naturalborncoder.com,0
jnlcom.com,0
zephyrre.com,0
xaldfjrkdkbvxybud.pw,1
chiyodagrp.co.jp,0
wyycyagqjfegxukfu.su,1
ugadxypoqyuukxopp.mx,1
zarmusic.ir,0
o21hzivjsoyhsetdqbzlsawl68p22d20ivnv.com,1
kqnxfleceqxcjtusb.de,1
maybematilda.com,0
my-diploma.com,0
123sdfsdf.com,0
zztmz66nh1kyakdpqv.net,1
ebfllaekbkdfakfo.com,1
sesaga.ru,0
iureestcrefactum.com,1
sunshine811.com,0
gossiptop.info,0
ksfkiuezpu.com,1
toms-service-manuals.com,0
hafecaz.info,1
mygermanphone.de,0
alexandreaunderwood.net,1
descargadoramas.com,0
mycaldwellcounty.com,0
yhewyyrttmxjldxq.com,1
kkwgxmnansnan.com,1
geltkertcx.com,1
muatosdxfrexb28ctgre31j36jqn10gqmueu.info,1
mvuljevas.com,0
ieltnkheqi.com,1
clipcash.com,0
stfonline.org,0
nysmokefree.com,0
rjyuosmhfnaedlyg.eu,1
vulcanbagger.com,0
mediaforce.cn,0
detibazar.cz,0
buxvifup.ru,1
w0chs07pwpg2mt1rs07.ddns.net,1
nationalautobody.com,0
segorun.com,0
c-estate.com,0
y4uky82kekyg.top,1
meshoptv.net,0
dybees.info,0
tyqz784tl6z1tj6r66.ru,1
ecvqf.ly,1
theomegaproject.org,0
dart.academy,0
centralvps.ir,0
fuukfocat.ddns.net,1
albahre.com,0
tfqqnk.dyndns.org,1
8y42gig64q4i.org,1
linuxsight.com,0
bgmtjldsebhhvtxs.eu,1
onliveserver.com,0
hofxepthysqhk.co.uk,1
ya-park.ru,0
partnerdatalink.com,0
data-recovery-help.com,0
e8s0kh7xihubmbihcbi03ts.ddns.net,1
hifs.com.pe,1
xn--48jvbwbxfr495bq0d.tokyo,0
lastdaysofautumn.com,0
cvgls2a0ojqj14gx1h3.ddns.net,1
elheedatfee.ddns.net,1
marivom.su,1
degreesafety.net,1
zzpkcfwew.com.ki,1
polandbusinessrun.pl,0
ogkwcmucywawoyma.org,1
dell-brand.com,0
wicedsitan.com,1
blenderworkspace.com,0
uwtfavwlkilbbmug.com,1
ew2w2k2c2gis.net,1
kepelej.net,1
eboa.com.pt,1
fodbkfadncoccafe.co.uk,1
st666jt53du7f7yvcz.ru,1
vjgpcrpcc.com,1
ocis.org,0
doeuq.tc,1
took-donate.mo,1
dufinweco.com,1
licentiosaepromissionem.com,1
tktkejqahkpopqitdkc.com,1
all4consolaws.org,0
davegranlund.com,0
siriteb.info,1
englishgrammarpower.blogspot.com,0
ncxxwbgamcyfpwsvoi.ki,1
wgblpbacyt.com,1
bjfmit.sh,1
cookiecriticizefinanceheat.com,1
f1aldia.com,0
dajsrmdwhv.dynserv.com,1
odb-opera.com,0
dikshant.org,0
al-o.ru,0
canonicascistampercra.com,1
redbrik.co.uk,0
imlqfenansnan.com,1
lpkrmcbirpdy.biz,1
pornomaturez.com,0
nordcloud.com,0
wkceegeoya.net,1
6c4i37rz5b7uaitea8.biz,1
tugaplay.site,0
qucrasseasconcioformat.com,1
yqyavpxkfrqcpvyen.com,1
xulaked.info,1
y8qga0qgaoy4.top,1
nagebof.info,1
ucwukisaa.ddns.net,1
proinvestsolutions.com,0
incontri18.it,0
emuesyqkeaiiigwc.org,1
lli.io,0
gugm4mkqkusy.net,1
encnbemdodkcdcnf.com,1
travellinggiving.su,1
fotosdefamosas.tk,0
receptymeda.ru,0
punching-ina-dream.tumblr.com,0
cookctyclerk.com,0
dvc39c59o11hwo11kypqiwo61fwdqawbwmxhz.info,1
zemachmedia.top,0
hisham.id,0
axhvxcfnsehfutlw.eu,1
ozizkpjtjt.com,1
qcm0a02oqoq4.top,1
versitv.com,0
epayworldwide.com,0
ruff-cycles.com,0
decamob.com,0
